"id_empresa","ciiu","sector","clase_riesgo","n_trabajadores","ciudad","departamento","antiguedad_meses","prima_anual","fecha_afiliacion"
"E00328","9685","Administracion publica",1,37,"Bogota","Cundinamarca",30,816199,2022-07-16
"E00329","3657","Servicios profesionales",1,56,"Medellin","Antioquia",234,1328484,2005-10-13
"E00330","1515","Manufactura",4,14,"Cali","Valle",74,4344576,2018-12-04
"E00331","5477","Manufactura",5,7,"Bogota","Cundinamarca",169,2209413,2011-02-14
"E00332","6679","Servicios profesionales",1,66,"Medellin","Antioquia",31,1963118,2022-06-16
"E00333","3867","Transporte",4,19,"Medellin","Antioquia",79,5410972,2018-07-07
"E00334","6112","TIC",2,7,"Medellin","Antioquia",16,,2023-09-09
"E00335","4119","Comercio",3,100,"Cali","Valle",123,15591939,2014-11-25
"E00336","1426","Alojamiento y comida",2,16,"Cali","Valle",212,902759,2007-08-04
"E00337","5444","Agricultura",3,10,,,32,1367238,2022-05-17
"E00338","1529","TIC",2,149,,,233,8011742,2005-11-12
"E00339","9859","Educacion",1,56,"Barranquilla","Atlantico",147,1489139,2012-12-05
"E00340","6148","Manufactura",4,80,"Bogota","Cundinamarca",184,21855320,2009-11-21
"E00341","8514","Educacion",2,14,"Medellin","Antioquia",39,707549,2021-10-19
"E00342","3840","Alojamiento y comida",3,36,"Cali","Valle",233,4030978,2005-11-12
"E00343","1904","Alojamiento y comida",4,14,"Medellin","Antioquia",160,3117625,2011-11-11
"E00344","9984","Educacion",1,82,"Medellin","Antioquia",59,2848501,2020-02-27
"E00345","9650","Manufactura",3,47,"Bogota","Cundinamarca",150,5461703,2012-09-06
"E00346","2579","TIC",2,110,"Medellin","Antioquia",213,7213008,2007-07-05
"E00347","3662","Agricultura",5,66,"Medellin","Antioquia",145,18053624,2013-02-03
"E00348","2210","Transporte",3,14,"Bogota","Cundinamarca",120,1861933,2015-02-23
"E00349","1158","Comercio",2,55,"Medellin","Antioquia",237,3016435,2005-07-15
"E00350","6205","Salud",3,34,"Bogota","Cundinamarca",30,4292530,2022-07-16
"E00351","9442","Energia",3,77,"Medellin","Antioquia",132,6099478,2014-02-28
"E00352","3645","Inmobiliario",1,28,"Medellin","Antioquia",144,597298,2013-03-05
"E00353","6491","Construccion",4,105,"Bogota","Cundinamarca",44,20170945,2021-05-22
"E00354","6050","Financiero",1,50,"Bogota","Cundinamarca",172,1318104,2010-11-16
"E00355","7580","Financiero",1,45,"Bogota","Cundinamarca",39,1035976,2021-10-19
"E00356","9607","Transporte",5,270,"Pereira","Risaralda",158,,2012-01-10
"E00357","3393","Comercio",3,11,"Cali","Valle",24,1264712,2023-01-12
"E00358","5766","Inmobiliario",2,309,"Manizales","Caldas",80,13245280,2018-06-07
"E00359","5721","Financiero",1,7,"Medellin","Antioquia",174,143517,2010-09-17
"E00360","3535","TIC",1,73,"Pereira","Risaralda",68,1822938,2019-06-02
"E00361","5804","Transporte",4,18,"Bogota","Cundinamarca",155,3809009,2012-04-09
"E00362","8610","Financiero",1,36,"Bogota","Cundinamarca",95,824530,2017-03-14
"E00363","3837","Financiero",1,40,"Barranquilla","Atlantico",82,1258093,2018-04-08
"E00364","7276","Inmobiliario",1,8,"Barranquilla","Atlantico",43,,2021-06-21
"E00365","9990","Inmobiliario",1,189,"Barranquilla","Atlantico",150,4143061,2012-09-06
"E00366","8663","Financiero",2,29,"Bogota","Cundinamarca",145,1543997,2013-02-03
"E00367","4445","Servicios profesionales",1,44,"Manizales","Caldas",22,1212471,2023-03-13
"E00368","7661","TIC",2,73,"Cali","Valle",63,4000132,2019-10-30
"E00369","2781","Salud",3,107,"Bogota","Cundinamarca",48,13571589,2021-01-22
"E00370","9967","Financiero",1,101,"Manizales","Caldas",173,2844489,2010-10-17
"E00371","8248","Manufactura",4,73,"Medellin","Antioquia",203,17323172,2008-04-30
"E00372","1859","TIC",1,19,"Bogota","Cundinamarca",217,581472,2007-03-07
"E00373","1616","TIC",1,19,"Medellin","Antioquia",89,,2017-09-10
"E00374","9713","Inmobiliario",1,4,"Bogota","Cundinamarca",88,151925,2017-10-10
"E00375","9219","Comercio",4,18,"Bogota","Cundinamarca",124,3351539,2014-10-26
"E00376","9634","Servicios profesionales",1,71,"Medellin","Antioquia",83,2225521,2018-03-09
"E00377","6791","Construccion",4,8,"Barranquilla","Atlantico",11,,2024-02-06
"E00378","3315","Mineria",5,7,"Medellin","Antioquia",159,2582304,2011-12-11
"E00379","1582","Agricultura",3,36,"Bogota","Cundinamarca",71,3887669,2019-03-04
"E00380","1181","Inmobiliario",2,10,"Medellin","Antioquia",115,378716,2015-07-23
"E00381","3190","Financiero",2,14,"Bogota","Cundinamarca",108,633882,2016-02-18
"E00382","1878","Manufactura",5,95,"Manizales","Caldas",28,33194559,2022-09-14
"E00383","4103","Manufactura",4,14,"Cali","Valle",93,2919635,2017-05-13
"E00384","4740","Comercio",2,74,"Cali","Valle",202,4196823,2008-05-30
"E00385","7812","Construccion",5,29,"Bogota","Cundinamarca",50,11373521,2020-11-23
"E00386","9962","Manufactura",3,104,"Manizales","Caldas",97,13075562,2017-01-13
"E00387","1285","Transporte",4,109,"Bogota","Cundinamarca",175,21244205,2010-08-18
"E00388","6871","Inmobiliario",1,203,"Bogota","Cundinamarca",118,4163870,2015-04-24
"E00389","8932","Agricultura",3,23,"Bogota","Cundinamarca",123,2646324,2014-11-25
"E00390","1274","Financiero",1,84,"Bogota","Cundinamarca",212,2208719,2007-08-04
"E00391","4897","Salud",3,10,"Bogota","Cundinamarca",74,1019360,2018-12-04
"E00392","3342","Manufactura",3,26,"Barranquilla","Atlantico",143,3421195,2013-04-04
"E00393","1242","Comercio",2,36,"Medellin","Antioquia",116,1655771,2015-06-23
"E00394","3515","Manufactura",3,19,"Bogota","Cundinamarca",35,2654828,2022-02-16
"E00395","8097","Servicios profesionales",1,95,"Medellin","Antioquia",194,2874469,2009-01-25
"E00396","2884","Financiero",1,25,"Bogota","Cundinamarca",228,524135,2006-04-11
"E00397","9667","Transporte",5,31,"Barranquilla","Atlantico",228,12479155,2006-04-11
"E00398","9729","Educacion",2,14,"Medellin","Antioquia",107,724484,2016-03-19
"E00399","5228","Comercio",3,39,"Manizales","Caldas",149,4667432,2012-10-06
"E00400","7240","Construccion",4,16,"Barranquilla","Atlantico",183,3368176,2009-12-21
"E00401","7145","Servicios profesionales",2,15,"Barranquilla","Atlantico",44,596027,2021-05-22
"E00402","1832","Manufactura",5,25,"Bogota","Cundinamarca",83,,2018-03-09
"E00403","1995","Educacion",2,20,"Manizales","Caldas",179,939605,2010-04-20
"E00404","1041","Servicios profesionales",1,7,"Bucaramanga","Santander",216,158278,2007-04-06
"E00405","8973","Servicios profesionales",1,8,"Bucaramanga","Santander",164,,2011-07-14
"E00406","1180","TIC",2,68,"Pereira","Risaralda",22,2851933,2023-03-13
"E00407","8844","Construccion",5,9,,,233,3006447,2005-11-12
"E00408","6477","Comercio",2,6,"Manizales","Caldas",228,341602,2006-04-11
"E00409","6271","Servicios profesionales",1,81,"Cali","Valle",153,2200118,2012-06-08
"E00410","1314","Construccion",5,38,"Medellin","Antioquia",225,16029671,2006-07-10
"E00411","9151","Servicios profesionales",1,17,"Pereira","Risaralda",216,369222,2007-04-06
"E00412","4733","Agricultura",3,6,"Pereira","Risaralda",190,710852,2009-05-25
"E00413","1837","Comercio",3,198,"Cali","Valle",61,20041047,2019-12-29
"E00414","6540","Educacion",3,48,"Bogota","Cundinamarca",68,,2019-06-02
"E00415","3666","TIC",1,13,"Pereira","Risaralda",76,356304,2018-10-05
"E00416","7065","Construccion",4,77,"Bucaramanga","Santander",17,15351455,2023-08-10
"E00417","1948","Servicios profesionales",1,20,"Bogota","Cundinamarca",28,553352,2022-09-14
"E00418","1879","Inmobiliario",1,82,"Cali","Valle",119,1883434,2015-03-25
"E00419","2102","Administracion publica",3,10,"Cali","Valle",15,1595013,2023-10-09
"E00420","7742","Inmobiliario",2,35,"Medellin","Antioquia",106,2087437,2016-04-18
"E00421","3681","Comercio",3,81,"Bucaramanga","Santander",183,9481917,2009-12-21
"E00422","1800","Mineria",5,26,"Manizales","Caldas",71,7673254,2019-03-04
"E00423","5576","Inmobiliario",2,63,"Bogota","Cundinamarca",130,3218845,2014-04-29
"E00424","5144","Comercio",3,21,"Medellin","Antioquia",152,2038707,2012-07-08
"E00425","1571","Comercio",4,30,"Bogota","Cundinamarca",225,7199651,2006-07-10
"E00426","5314","TIC",1,51,"Bogota","Cundinamarca",195,1480735,2008-12-26
"E00427","9646","TIC",2,26,,,31,1150800,2022-06-16
"E00428","4081","Inmobiliario",1,12,"Bogota","Cundinamarca",108,289822,2016-02-18
"E00429","8809","Alojamiento y comida",2,31,"Cali","Valle",194,1450290,2009-01-25
"E00430","4932","Servicios profesionales",1,64,"Medellin","Antioquia",239,1524927,2005-05-16
"E00431","1182","Manufactura",4,35,"Bucaramanga","Santander",169,8974056,2011-02-14
"E00432","2089","Salud",3,38,"Bogota","Cundinamarca",187,4614227,2009-08-23
"E00433","6034","Comercio",3,42,"Medellin","Antioquia",30,4561089,2022-07-16
"E00434","7297","Servicios profesionales",1,24,"Bogota","Cundinamarca",167,486829,2011-04-15
"E00435","7615","Construccion",4,22,"Bogota","Cundinamarca",55,5158583,2020-06-26
"E00436","3055","Manufactura",4,176,"Medellin","Antioquia",111,47008723,2015-11-20
"E00437","6460","Manufactura",4,72,"Medellin","Antioquia",197,11838728,2008-10-27
"E00438","2890","Agricultura",5,20,"Cali","Valle",85,5740031,2018-01-08
"E00439","2903","Energia",3,29,"Barranquilla","Atlantico",93,,2017-05-13
"E00440","9680","Salud",3,47,"Pereira","Risaralda",167,6535653,2011-04-15
"E00441","4617","Transporte",3,14,"Cali","Valle",175,1831686,2010-08-18
"E00442","4850","Salud",4,8,"Medellin","Antioquia",126,2300393,2014-08-27
"E00443","3442","TIC",1,9,"Bogota","Cundinamarca",148,200305,2012-11-05
"E00444","1839","Manufactura",4,23,"Cali","Valle",236,5279190,2005-08-14
"E00445","5168","Energia",5,139,,,98,74948595,2016-12-14
"E00446","8491","Servicios profesionales",2,14,"Bucaramanga","Santander",53,738597,2020-08-25
"E00447","6004","Alojamiento y comida",2,14,,,216,841820,2007-04-06
"E00448","4904","Comercio",4,115,"Bogota","Cundinamarca",19,20580534,2023-06-11
"E00449","3099","Agricultura",5,17,"Barranquilla","Atlantico",193,4546475,2009-02-24
"E00450","5649","Financiero",1,7,"Medellin","Antioquia",124,155012,2014-10-26
"E00451","9903","Administracion publica",2,62,"Bogota","Cundinamarca",151,3305834,2012-08-07
"E00452","5972","Servicios profesionales",1,22,"Medellin","Antioquia",199,513545,2008-08-28
"E00453","9479","Financiero",2,75,"Cali","Valle",129,3663482,2014-05-29
"E00454","9507","Comercio",2,21,"Medellin","Antioquia",61,1127456,2019-12-29
"E00455","6971","Servicios profesionales",1,174,"Manizales","Caldas",13,4269224,2023-12-08
"E00456","2971","Manufactura",3,56,"Bucaramanga","Santander",44,4665465,2021-05-22
"E00457","6544","Manufactura",4,84,"Bogota","Cundinamarca",177,18322521,2010-06-19
"E00458","5693","Servicios profesionales",1,26,"Bogota","Cundinamarca",113,722635,2015-09-21
"E00459","4180","Educacion",2,26,"Medellin","Antioquia",129,1447816,2014-05-29
"E00460","6619","Salud",3,56,"Barranquilla","Atlantico",24,6953991,2023-01-12
"E00461","7060","Servicios profesionales",2,13,"Medellin","Antioquia",11,704606,2024-02-06
"E00462","1456","TIC",1,63,"Barranquilla","Atlantico",214,1691063,2007-06-05
"E00463","1530","Comercio",3,41,"Bogota","Cundinamarca",118,,2015-04-24
"E00464","4538","Inmobiliario",1,14,"Medellin","Antioquia",110,293294,2015-12-20
"E00465","4651","Financiero",1,14,"Medellin","Antioquia",194,408710,2009-01-25
"E00466","5512","Agricultura",4,14,"Bogota","Cundinamarca",29,,2022-08-15
"E00467","3668","Inmobiliario",1,27,"Barranquilla","Atlantico",166,665795,2011-05-15
"E00468","6286","Servicios profesionales",1,106,"Cali","Valle",118,2363637,2015-04-24
"E00469","7175","Construccion",5,37,"Bucaramanga","Santander",43,10825991,2021-06-21
"E00470","6284","Alojamiento y comida",4,5,"Cali","Valle",181,1022023,2010-02-19
"E00471","8236","Inmobiliario",1,23,"Barranquilla","Atlantico",158,521276,2012-01-10
"E00472","6931","Manufactura",3,59,"Pereira","Risaralda",34,7686120,2022-03-18
"E00473","8959","Agricultura",4,18,"Bogota","Cundinamarca",46,,2021-03-23
"E00474","4137","Construccion",5,20,"Bogota","Cundinamarca",178,6693858,2010-05-20
"E00475","9069","Inmobiliario",1,35,"Bucaramanga","Santander",77,700333,2018-09-05
"E00476","8641","Construccion",4,10,"Medellin","Antioquia",130,2742851,2014-04-29
"E00477","7450","Construccion",5,83,"Medellin","Antioquia",37,32945701,2021-12-18
"E00478","4246","Construccion",5,36,"Bogota","Cundinamarca",86,15328612,2017-12-09
"E00479","8621","Inmobiliario",1,5,"Bucaramanga","Santander",192,150645,2009-03-26
"E00480","5326","Construccion",5,63,"Cali","Valle",89,22138116,2017-09-10
"E00481","2319","Salud",4,66,"Bogota","Cundinamarca",86,15484960,2017-12-09
"E00482","2075","Comercio",3,13,"Bogota","Cundinamarca",35,,2022-02-16
"E00483","2795","Inmobiliario",1,25,"Pereira","Risaralda",121,603134,2015-01-24
"E00484","4226","Construccion",5,15,"Cali","Valle",57,4451238,2020-04-27
"E00485","1543","Salud",3,58,"Medellin","Antioquia",33,8366330,2022-04-17
"E00486","8422","Transporte",4,21,"Medellin","Antioquia",132,4907159,2014-02-28
"E00487","2886","Financiero",1,24,"Cali","Valle",172,785415,2010-11-16
"E00488","6971","TIC",2,23,"Bogota","Cundinamarca",237,1131968,2005-07-15
"E00489","2009","Educacion",2,18,"Medellin","Antioquia",102,,2016-08-16
"E00490","1346","Construccion",5,9,"Medellin","Antioquia",32,3226415,2022-05-17
"E00491","6957","Construccion",5,82,"Cali","Valle",169,22414627,2011-02-14
"E00492","1782","Transporte",4,26,"Medellin","Antioquia",53,5220296,2020-08-25
"E00493","3001","Servicios profesionales",1,23,"Pereira","Risaralda",57,502230,2020-04-27
"E00494","5264","Servicios profesionales",1,24,"Medellin","Antioquia",238,415984,2005-06-15
"E00495","8771","Agricultura",4,26,"Bogota","Cundinamarca",75,5526542,2018-11-04
"E00496","4073","Construccion",5,39,"Barranquilla","Atlantico",208,14900970,2007-12-02
"E00497","7318","Alojamiento y comida",2,84,"Manizales","Caldas",216,4849776,2007-04-06
"E00498","3186","Inmobiliario",1,48,"Barranquilla","Atlantico",188,1221750,2009-07-24
"E00499","2141","Inmobiliario",1,12,"Medellin","Antioquia",43,269530,2021-06-21
"E00500","2162","Construccion",4,66,"Cali","Valle",86,16435641,2017-12-09
"E00501","2157","TIC",1,26,"Medellin","Antioquia",155,784369,2012-04-09
"E00502","7696","Inmobiliario",1,368,"Pereira","Risaralda",219,8196601,2007-01-06
"E00503","3818","Financiero",1,68,"Barranquilla","Atlantico",202,2616936,2008-05-30
"E00504","5015","Comercio",2,43,"Barranquilla","Atlantico",80,2738529,2018-06-07
"E00505","2960","Servicios profesionales",1,25,"Bogota","Cundinamarca",223,599604,2006-09-08
"E00506","2178","Construccion",5,11,"Cali","Valle",68,3603668,2019-06-02
"E00507","6774","Inmobiliario",2,19,"Pereira","Risaralda",118,1119983,2015-04-24
"E00508","4415","Agricultura",3,8,"Cali","Valle",153,952197,2012-06-08
"E00509","9286","Comercio",2,84,"Barranquilla","Atlantico",175,4862521,2010-08-18
"E00510","9356","Manufactura",5,13,"Bogota","Cundinamarca",240,4654059,2005-04-16
"E00511","1398","Transporte",3,17,"Medellin","Antioquia",199,1897529,2008-08-28
"E00512","1784","Educacion",1,46,"Medellin","Antioquia",75,939887,2018-11-04
"E00513","9052","Alojamiento y comida",3,9,"Bucaramanga","Santander",92,1165977,2017-06-12
"E00514","9934","Servicios profesionales",2,11,"Bogota","Cundinamarca",125,,2014-09-26
"E00515","2840","TIC",1,63,"Cali","Valle",110,1692331,2015-12-20
"E00516","6339","Servicios profesionales",1,11,"Cali","Valle",63,336301,2019-10-30
"E00517","9083","Financiero",1,57,"Bogota","Cundinamarca",185,1151858,2009-10-22
"E00518","4129","Salud",3,6,"Medellin","Antioquia",220,784559,2006-12-07
"E00519","9996","TIC",1,11,"Bogota","Cundinamarca",216,273757,2007-04-06
"E00520","7269","Educacion",2,13,"Bogota","Cundinamarca",233,695320,2005-11-12
"E00521","5341","TIC",1,25,"Medellin","Antioquia",149,,2012-10-06
"E00522","5052","Servicios profesionales",2,18,"Medellin","Antioquia",175,879706,2010-08-18
"E00523","3265","Financiero",1,27,"Bogota","Cundinamarca",128,561908,2014-06-28
"E00524","1964","Construccion",5,12,,,135,3974550,2013-11-30
"E00525","1742","Energia",5,29,"Bucaramanga","Santander",157,11407485,2012-02-09
"E00526","1097","Educacion",2,25,,,190,1103291,2009-05-25
"E00527","1719","Alojamiento y comida",3,8,"Bucaramanga","Santander",191,896211,2009-04-25
"E00528","9825","Transporte",4,74,"Barranquilla","Atlantico",116,15892291,2015-06-23
"E00529","3604","Construccion",5,19,"Bogota","Cundinamarca",139,6418489,2013-08-02
"E00530","1259","Manufactura",5,21,"Bogota","Cundinamarca",21,7937509,2023-04-12
"E00531","6283","Manufactura",4,55,,,85,13999666,2018-01-08
"E00532","5497","Manufactura",3,97,"Bogota","Cundinamarca",50,11207081,2020-11-23
"E00533","3487","Construccion",4,27,"Bogota","Cundinamarca",90,5725504,2017-08-11
"E00534","1877","Alojamiento y comida",3,32,,,205,3442709,2008-03-01
"E00535","5443","Alojamiento y comida",4,106,"Bucaramanga","Santander",68,24689168,2019-06-02
"E00536","1599","Energia",5,19,"Bucaramanga","Santander",20,7048854,2023-05-12
"E00537","1417","Inmobiliario",2,20,"Bogota","Cundinamarca",180,928951,2010-03-21
"E00538","7978","Inmobiliario",1,23,"Bogota","Cundinamarca",32,,2022-05-17
"E00539","1152","Transporte",3,101,,,175,13687837,2010-08-18
"E00540","8883","Transporte",5,64,"Medellin","Antioquia",145,21879927,2013-02-03
"E00541","4979","Comercio",3,7,"Bogota","Cundinamarca",94,939974,2017-04-13
"E00542","5718","Inmobiliario",1,34,"Cali","Valle",15,1050444,2023-10-09
"E00543","2361","Inmobiliario",1,2,"Bogota","Cundinamarca",31,52555,2022-06-16
"E00544","2731","Transporte",4,48,"Barranquilla","Atlantico",145,12117870,2013-02-03
"E00545","4422","Inmobiliario",1,41,"Pereira","Risaralda",108,1083072,2016-02-18
"E00546","3064","Transporte",5,60,"Barranquilla","Atlantico",235,24459988,2005-09-13
"E00547","4145","Financiero",1,21,"Bogota","Cundinamarca",198,478054,2008-09-27
"E00548","7410","Inmobiliario",2,48,"Bucaramanga","Santander",93,,2017-05-13
"E00549","7413","Agricultura",4,11,,,162,2616102,2011-09-12
"E00550","4020","Financiero",2,55,"Medellin","Antioquia",41,3031963,2021-08-20
"E00551","3542","Manufactura",3,13,"Medellin","Antioquia",178,1784574,2010-05-20
"E00552","9329","Transporte",4,210,"Medellin","Antioquia",199,46036447,2008-08-28
"E00553","2108","Agricultura",5,61,"Pereira","Risaralda",47,25737833,2021-02-21
"E00554","8860","Administracion publica",2,69,"Bogota","Cundinamarca",92,3856516,2017-06-12
"E00555","9878","Salud",3,41,"Cali","Valle",73,6002953,2019-01-03
"E00556","2857","Agricultura",3,79,"Bogota","Cundinamarca",38,7722126,2021-11-18
"E00557","7914","Comercio",3,7,"Medellin","Antioquia",55,,2020-06-26
"E00558","3746","Comercio",3,21,"Bucaramanga","Santander",41,,2021-08-20
"E00559","3834","Construccion",5,12,"Bogota","Cundinamarca",20,,2023-05-12
"E00560","4799","Construccion",5,64,"Bogota","Cundinamarca",224,18964093,2006-08-09
"E00561","1772","Educacion",2,105,"Bogota","Cundinamarca",220,5803774,2006-12-07
"E00562","6031","Mineria",5,15,"Medellin","Antioquia",130,5559024,2014-04-29
"E00563","4584","Agricultura",3,29,"Bogota","Cundinamarca",45,3878037,2021-04-22
"E00564","1952","Educacion",2,43,"Medellin","Antioquia",210,1907830,2007-10-03
"E00565","2012","Comercio",3,105,"Cali","Valle",45,16220090,2021-04-22
"E00566","3258","Comercio",3,97,"Bucaramanga","Santander",46,14180798,2021-03-23
"E00567","5172","Servicios profesionales",1,173,"Bucaramanga","Santander",58,4572800,2020-03-28
"E00568","2638","Financiero",2,11,"Medellin","Antioquia",124,527622,2014-10-26
