"id_empresa","id_servicio","fecha_uso","canal"
"E04723","SV038",2022-01-07,"presencial"
"E04766","SV005",2022-01-07,"autogestion"
"E04774","SV013",2022-01-07,"autogestion"
"E04782","SV003",2022-01-07,"presencial"
"E04847","SV028",2022-01-07,"virtual"
"E04849","SV020",2022-01-07,"autogestion"
"E00096","SV037",2022-01-08,"autogestion"
"E00109","SV029",2022-01-08,"presencial"
"E00262","SV013",2022-01-08,"virtual"
"E00263","SV002",2022-01-08,"presencial"
"E00263","SV022",2022-01-08,"autogestion"
"E00354","SV004",2022-01-08,"virtual"
"E00408","SV023",2022-01-08,"virtual"
"E00410","SV038",2022-01-08,"autogestion"
"E00433","SV012",2022-01-08,"virtual"
"E00643","SV031",2022-01-08,"autogestion"
"E00676","SV031",2022-01-08,"virtual"
"E00703","SV012",2022-01-08,"virtual"
"E00736","SV038",2022-01-08,"presencial"
"E00781","SV023",2022-01-08,"presencial"
"E00856","SV028",2022-01-08,"autogestion"
"E00857","SV034",2022-01-08,"presencial"
"E00963","SV004",2022-01-08,"virtual"
"E00971","SV026",2022-01-08,"virtual"
"E00972","SV013",2022-01-08,"virtual"
"E00987","SV023",2022-01-08,"presencial"
"E01069","SV037",2022-01-08,"presencial"
"E01073","SV028",2022-01-08,"presencial"
"E01141","SV040",2022-01-08,"presencial"
"E01273","SV028",2022-01-08,"virtual"
"E01277","SV009",2022-01-08,"presencial"
"E01330","SV031",2022-01-08,"autogestion"
"E01332","SV014",2022-01-08,"autogestion"
"E01337","SV037",2022-01-08,"presencial"
"E01534","SV002",2022-01-08,"virtual"
"E01559","SV038",2022-01-08,"presencial"
"E01690","SV016",2022-01-08,"presencial"
"E01699","SV039",2022-01-08,"presencial"
"E01719","SV026",2022-01-08,"virtual"
"E01762","SV005",2022-01-08,"autogestion"
"E01961","SV015",2022-01-08,"presencial"
"E02025","SV020",2022-01-08,"presencial"
"E02046","SV036",2022-01-08,"presencial"
"E02193","SV038",2022-01-08,"presencial"
"E02250","SV024",2022-01-08,"autogestion"
"E02252","SV011",2022-01-08,"presencial"
"E02313","SV005",2022-01-08,"presencial"
"E02332","SV015",2022-01-08,"presencial"
"E02356","SV028",2022-01-08,"virtual"
"E02380","SV009",2022-01-08,"autogestion"
"E02386","SV013",2022-01-08,"autogestion"
"E02397","SV028",2022-01-08,"virtual"
"E02526","SV031",2022-01-08,"virtual"
"E02544","SV037",2022-01-08,"virtual"
"E02612","SV028",2022-01-08,"presencial"
"E02666","SV034",2022-01-08,"autogestion"
"E02717","SV031",2022-01-08,"virtual"
"E02747","SV038",2022-01-08,"presencial"
"E02858","SV020",2022-01-08,"presencial"
"E02868","SV015",2022-01-08,"presencial"
"E03099","SV031",2022-01-08,"presencial"
"E03107","SV013",2022-01-08,"presencial"
"E03194","SV024",2022-01-08,"virtual"
"E03220","SV034",2022-01-08,"presencial"
"E03223","SV028",2022-01-08,"virtual"
"E03363","SV017",2022-01-08,"presencial"
"E03455","SV023",2022-01-08,"virtual"
"E03464","SV038",2022-01-08,"virtual"
"E03466","SV013",2022-01-08,"virtual"
"E03493","SV004",2022-01-08,"autogestion"
"E03583","SV028",2022-01-08,"virtual"
"E03609","SV038",2022-01-08,"virtual"
"E03699","SV037",2022-01-08,"autogestion"
"E03700","SV031",2022-01-08,"presencial"
"E03845","SV024",2022-01-08,"virtual"
"E03867","SV004",2022-01-08,"autogestion"
"E03884","SV014",2022-01-08,"virtual"
"E03918","SV034",2022-01-08,"autogestion"
"E03972","SV013",2022-01-08,"autogestion"
"E03973","SV002",2022-01-08,"virtual"
"E04007","SV015",2022-01-08,"virtual"
"E04100","SV028",2022-01-08,"autogestion"
"E04122","SV015",2022-01-08,"autogestion"
"E04267","SV004",2022-01-08,"presencial"
"E04819","SV031",2022-01-08,"virtual"
"E04840","SV028",2022-01-08,"autogestion"
"E04874","SV034",2022-01-08,"autogestion"
"E04935","SV016",2022-01-08,"virtual"
"E04945","SV011",2022-01-08,"virtual"
"E00002","SV017",2022-01-09,"virtual"
"E00129","SV020",2022-01-09,"autogestion"
"E00143","SV011",2022-01-09,"autogestion"
"E00202","SV009",2022-01-09,"autogestion"
"E00256","SV038",2022-01-09,"autogestion"
"E00266","SV024",2022-01-09,"virtual"
"E00390","SV025",2022-01-09,"virtual"
"E00396","SV032",2022-01-09,"autogestion"
"E00409","SV038",2022-01-09,"autogestion"
"E00479","SV012",2022-01-09,"autogestion"
"E00527","SV005",2022-01-09,"virtual"
"E00550","SV004",2022-01-09,"autogestion"
"E00582","SV016",2022-01-09,"virtual"
"E00584","SV012",2022-01-09,"presencial"
"E00613","SV028",2022-01-09,"virtual"
"E00629","SV008",2022-01-09,"virtual"
"E00674","SV015",2022-01-09,"virtual"
"E00722","SV031",2022-01-09,"presencial"
"E01024","SV022",2022-01-09,"presencial"
"E01024","SV006",2022-01-09,"presencial"
"E01061","SV038",2022-01-09,"virtual"
"E01126","SV004",2022-01-09,"autogestion"
"E01137","SV005",2022-01-09,"autogestion"
"E01172","SV005",2022-01-09,"virtual"
"E01175","SV013",2022-01-09,"presencial"
"E01185","SV031",2022-01-09,"virtual"
"E01263","SV031",2022-01-09,"autogestion"
"E01380","SV011",2022-01-09,"presencial"
"E01439","SV013",2022-01-09,"virtual"
"E01561","SV038",2022-01-09,"virtual"
"E01592","SV005",2022-01-09,"virtual"
"E01666","SV011",2022-01-09,"virtual"
"E01787","SV028",2022-01-09,"autogestion"
"E01818","SV026",2022-01-09,"autogestion"
"E01884","SV011",2022-01-09,"presencial"
"E01912","SV013",2022-01-09,"virtual"
"E02045","SV031",2022-01-09,"virtual"
"E02045","SV031",2022-01-09,"virtual"
"E02096","SV038",2022-01-09,"presencial"
"E02118","SV031",2022-01-09,"presencial"
"E02151","SV034",2022-01-09,"virtual"
"E02151","SV034",2022-01-09,"autogestion"
"E02161","SV026",2022-01-09,"virtual"
"E02246","SV006",2022-01-09,"autogestion"
"E02340","SV034",2022-01-09,"presencial"
"E02391","SV038",2022-01-09,"presencial"
"E02548","SV028",2022-01-09,"presencial"
"E02676","SV011",2022-01-09,"virtual"
"E02720","SV016",2022-01-09,"autogestion"
"E02737","SV026",2022-01-09,"presencial"
"E02799","SV038",2022-01-09,"virtual"
"E02824","SV013",2022-01-09,"virtual"
"E02826","SV029",2022-01-09,"presencial"
"E02832","SV009",2022-01-09,"presencial"
"E02902","SV016",2022-01-09,"presencial"
"E03005","SV036",2022-01-09,"presencial"
"E03039","SV015",2022-01-09,"virtual"
"E03296","SV012",2022-01-09,"presencial"
"E03318","SV015",2022-01-09,"virtual"
"E03375","SV013",2022-01-09,"autogestion"
"E03402","SV013",2022-01-09,"virtual"
"E03448","SV038",2022-01-09,"presencial"
"E03499","SV011",2022-01-09,"virtual"
"E03538","SV011",2022-01-09,"virtual"
"E03602","SV020",2022-01-09,"presencial"
"E03607","SV011",2022-01-09,"autogestion"
"E03638","SV031",2022-01-09,"autogestion"
"E03648","SV028",2022-01-09,"presencial"
"E03654","SV031",2022-01-09,"virtual"
"E03668","SV024",2022-01-09,"presencial"
"E03708","SV023",2022-01-09,"presencial"
"E03740","SV038",2022-01-09,"autogestion"
"E03803","SV026",2022-01-09,"autogestion"
"E03900","SV038",2022-01-09,"virtual"
"E03954","SV024",2022-01-09,"virtual"
"E03964","SV031",2022-01-09,"presencial"
"E04000","SV004",2022-01-09,"presencial"
"E04026","SV029",2022-01-09,"virtual"
"E04034","SV015",2022-01-09,"virtual"
"E04100","SV012",2022-01-09,"virtual"
"E04102","SV031",2022-01-09,"autogestion"
"E04199","SV029",2022-01-09,"autogestion"
"E04253","SV011",2022-01-09,"presencial"
"E04253","SV015",2022-01-09,"presencial"
"E04373","SV012",2022-01-09,"autogestion"
"E04401","SV038",2022-01-09,"presencial"
"E04428","SV021",2022-01-09,"presencial"
"E04482","SV016",2022-01-09,"virtual"
"E04615","SV031",2022-01-09,"virtual"
"E04702","SV003",2022-01-09,"presencial"
"E04712","SV038",2022-01-09,"autogestion"
"E04798","SV033",2022-01-09,"virtual"
"E04864","SV028",2022-01-09,"presencial"
"E04928","SV006",2022-01-09,"presencial"
"E04984","SV024",2022-01-09,"virtual"
"E00004","SV011",2022-01-10,"presencial"
"E00062","SV005",2022-01-10,"presencial"
"E00093","SV032",2022-01-10,"virtual"
"E00094","SV040",2022-01-10,"virtual"
"E00189","SV031",2022-01-10,"virtual"
"E00191","SV031",2022-01-10,"presencial"
"E00265","SV023",2022-01-10,"autogestion"
"E00328","SV004",2022-01-10,"virtual"
"E00336","SV031",2022-01-10,"presencial"
"E00423","SV001",2022-01-10,"virtual"
"E00444","SV028",2022-01-10,"presencial"
"E00456","SV010",2022-01-10,"virtual"
"E00492","SV031",2022-01-10,"virtual"
"E00510","SV022",2022-01-10,"presencial"
"E00565","SV020",2022-01-10,"virtual"
"E00568","SV013",2022-01-10,"virtual"
"E00585","SV004",2022-01-10,"presencial"
"E00633","SV006",2022-01-10,"presencial"
"E00643","SV011",2022-01-10,"virtual"
"E00674","SV012",2022-01-10,"presencial"
"E00676","SV031",2022-01-10,"presencial"
"E00685","SV028",2022-01-10,"autogestion"
"E00768","SV021",2022-01-10,"virtual"
"E00777","SV034",2022-01-10,"autogestion"
"E00935","SV038",2022-01-10,"autogestion"
"E00979","SV026",2022-01-10,"autogestion"
"E01044","SV013",2022-01-10,"presencial"
"E01067","SV016",2022-01-10,"presencial"
"E01106","SV024",2022-01-10,"autogestion"
"E01160","SV017",2022-01-10,"virtual"
"E01164","SV038",2022-01-10,"presencial"
"E01194","SV038",2022-01-10,"autogestion"
"E01201","SV011",2022-01-10,"virtual"
"E01217","SV018",2022-01-10,"virtual"
"E01394","SV034",2022-01-10,"autogestion"
"E01413","SV040",2022-01-10,"presencial"
"E01414","SV038",2022-01-10,"autogestion"
"E01460","SV031",2022-01-10,"autogestion"
"E01701","SV024",2022-01-10,"presencial"
"E01768","SV013",2022-01-10,"virtual"
"E01778","SV006",2022-01-10,"virtual"
"E01797","SV024",2022-01-10,"autogestion"
"E01959","SV011",2022-01-10,"presencial"
"E02045","SV005",2022-01-10,"virtual"
"E02075","SV024",2022-01-10,"autogestion"
"E02099","SV020",2022-01-10,"autogestion"
"E02204","SV015",2022-01-10,"autogestion"
"E02219","SV034",2022-01-10,"virtual"
"E02222","SV038",2022-01-10,"presencial"
"E02335","SV031",2022-01-10,"autogestion"
"E02348","SV028",2022-01-10,"virtual"
"E02411","SV031",2022-01-10,"autogestion"
"E02486","SV015",2022-01-10,"autogestion"
"E02546","SV034",2022-01-10,"virtual"
"E02558","SV005",2022-01-10,"presencial"
"E02610","SV031",2022-01-10,"virtual"
"E02636","SV024",2022-01-10,"virtual"
"E02638","SV012",2022-01-10,"virtual"
"E02645","SV013",2022-01-10,"presencial"
"E02661","SV009",2022-01-10,"presencial"
"E02844","SV011",2022-01-10,"presencial"
"E02889","SV034",2022-01-10,"virtual"
"E02895","SV014",2022-01-10,"presencial"
"E02896","SV036",2022-01-10,"autogestion"
"E03024","SV031",2022-01-10,"virtual"
"E03124","SV005",2022-01-10,"virtual"
"E03500","SV031",2022-01-10,"presencial"
"E03532","SV031",2022-01-10,"virtual"
"E03575","SV038",2022-01-10,"autogestion"
"E03658","SV015",2022-01-10,"presencial"
"E03670","SV013",2022-01-10,"presencial"
"E03714","SV028",2022-01-10,"autogestion"
"E03735","SV004",2022-01-10,"virtual"
"E03763","SV031",2022-01-10,"virtual"
"E03908","SV039",2022-01-10,"virtual"
"E03985","SV013",2022-01-10,"virtual"
"E04029","SV028",2022-01-10,"presencial"
"E04039","SV011",2022-01-10,"virtual"
"E04277","SV003",2022-01-10,"autogestion"
"E04395","SV013",2022-01-10,"virtual"
"E04454","SV005",2022-01-10,"virtual"
"E04496","SV004",2022-01-10,"autogestion"
"E04511","SV021",2022-01-10,"autogestion"
"E04545","SV031",2022-01-10,"autogestion"
"E04625","SV031",2022-01-10,"presencial"
"E04747","SV013",2022-01-10,"autogestion"
"E04831","SV024",2022-01-10,"virtual"
"E04837","SV031",2022-01-10,"presencial"
"E04904","SV028",2022-01-10,"presencial"
"E00005","SV031",2022-01-11,"presencial"
"E00161","SV004",2022-01-11,"autogestion"
"E00164","SV029",2022-01-11,"presencial"
"E00234","SV012",2022-01-11,"presencial"
"E00383","SV009",2022-01-11,"autogestion"
"E00438","SV006",2022-01-11,"autogestion"
"E00544","SV031",2022-01-11,"presencial"
"E00561","SV028",2022-01-11,"autogestion"
"E00564","SV028",2022-01-11,"autogestion"
"E00614","SV038",2022-01-11,"virtual"
"E00627","SV013",2022-01-11,"virtual"
"E00679","SV011",2022-01-11,"autogestion"
"E00857","SV004",2022-01-11,"autogestion"
"E01067","SV016",2022-01-11,"virtual"
"E01315","SV040",2022-01-11,"virtual"
"E01322","SV020",2022-01-11,"autogestion"
"E01326","SV024",2022-01-11,"presencial"
"E01390","SV031",2022-01-11,"virtual"
"E01417","SV028",2022-01-11,"presencial"
"E01626","SV038",2022-01-11,"virtual"
"E01632","SV031",2022-01-11,"virtual"
"E01708","SV019",2022-01-11,"presencial"
"E01832","SV026",2022-01-11,"presencial"
"E02039","SV002",2022-01-11,"autogestion"
"E02077","SV040",2022-01-11,"virtual"
"E02222","SV020",2022-01-11,"virtual"
"E02225","SV031",2022-01-11,"autogestion"
"E02270","SV004",2022-01-11,"virtual"
"E02280","SV029",2022-01-11,"presencial"
"E02314","SV011",2022-01-11,"autogestion"
"E02317","SV040",2022-01-11,"virtual"
"E02355","SV013",2022-01-11,"autogestion"
"E02401","SV017",2022-01-11,"presencial"
"E02456","SV011",2022-01-11,"virtual"
"E02480","SV005",2022-01-11,"virtual"
"E02594","SV031",2022-01-11,"virtual"
"E02594","SV038",2022-01-11,"autogestion"
"E02602","SV037",2022-01-11,"presencial"
"E02605","SV028",2022-01-11,"presencial"
"E02750","SV011",2022-01-11,"presencial"
"E02751","SV028",2022-01-11,"presencial"
"E02766","SV020",2022-01-11,"presencial"
"E02808","SV012",2022-01-11,"virtual"
"E02826","SV016",2022-01-11,"presencial"
"E03066","SV031",2022-01-11,"autogestion"
"E03196","SV018",2022-01-11,"virtual"
"E03319","SV028",2022-01-11,"virtual"
"E03514","SV003",2022-01-11,"presencial"
"E03523","SV002",2022-01-11,"presencial"
"E03536","SV011",2022-01-11,"presencial"
"E03582","SV015",2022-01-11,"virtual"
"E03588","SV010",2022-01-11,"autogestion"
"E03681","SV011",2022-01-11,"virtual"
"E03720","SV002",2022-01-11,"autogestion"
"E03733","SV015",2022-01-11,"autogestion"
"E03775","SV034",2022-01-11,"autogestion"
"E03785","SV031",2022-01-11,"virtual"
"E03799","SV031",2022-01-11,"virtual"
"E03968","SV016",2022-01-11,"autogestion"
"E03993","SV015",2022-01-11,"virtual"
"E04053","SV024",2022-01-11,"virtual"
"E04069","SV009",2022-01-11,"virtual"
"E04093","SV014",2022-01-11,"presencial"
"E04155","SV038",2022-01-11,"presencial"
"E04194","SV008",2022-01-11,"presencial"
"E04244","SV016",2022-01-11,"presencial"
"E04269","SV009",2022-01-11,"presencial"
"E04302","SV033",2022-01-11,"virtual"
"E04368","SV031",2022-01-11,"presencial"
"E04526","SV013",2022-01-11,"autogestion"
"E04670","SV038",2022-01-11,"autogestion"
"E04711","SV026",2022-01-11,"autogestion"
"E04789","SV031",2022-01-11,"virtual"
"E00032","SV012",2022-01-12,"autogestion"
"E00057","SV024",2022-01-12,"presencial"
"E00095","SV024",2022-01-12,"virtual"
"E00167","SV024",2022-01-12,"presencial"
"E00178","SV028",2022-01-12,"virtual"
"E00193","SV040",2022-01-12,"virtual"
"E00330","SV034",2022-01-12,"autogestion"
"E00379","SV002",2022-01-12,"autogestion"
"E00438","SV032",2022-01-12,"virtual"
"E00512","SV026",2022-01-12,"autogestion"
"E00550","SV031",2022-01-12,"presencial"
"E00579","SV006",2022-01-12,"autogestion"
"E00620","SV038",2022-01-12,"autogestion"
"E00709","SV005",2022-01-12,"virtual"
"E00717","SV031",2022-01-12,"autogestion"
"E00764","SV024",2022-01-12,"presencial"
"E00797","SV024",2022-01-12,"virtual"
"E01030","SV013",2022-01-12,"presencial"
"E01033","SV033",2022-01-12,"virtual"
"E01076","SV015",2022-01-12,"virtual"
"E01099","SV024",2022-01-12,"autogestion"
"E01155","SV015",2022-01-12,"autogestion"
"E01282","SV014",2022-01-12,"virtual"
"E01311","SV031",2022-01-12,"presencial"
"E01339","SV013",2022-01-12,"autogestion"
"E01376","SV034",2022-01-12,"autogestion"
"E01425","SV003",2022-01-12,"presencial"
"E01487","SV031",2022-01-12,"presencial"
"E01489","SV024",2022-01-12,"autogestion"
"E01532","SV023",2022-01-12,"autogestion"
"E01568","SV013",2022-01-12,"virtual"
"E01600","SV031",2022-01-12,"autogestion"
"E01722","SV009",2022-01-12,"autogestion"
"E01742","SV015",2022-01-12,"virtual"
"E01768","SV013",2022-01-12,"virtual"
"E01819","SV005",2022-01-12,"virtual"
"E01873","SV011",2022-01-12,"virtual"
"E01898","SV004",2022-01-12,"presencial"
"E01903","SV015",2022-01-12,"virtual"
"E02214","SV028",2022-01-12,"autogestion"
"E02296","SV015",2022-01-12,"autogestion"
"E02304","SV028",2022-01-12,"virtual"
"E02393","SV034",2022-01-12,"virtual"
"E02544","SV018",2022-01-12,"presencial"
"E02566","SV012",2022-01-12,"virtual"
"E02570","SV033",2022-01-12,"presencial"
"E02583","SV026",2022-01-12,"virtual"
"E02722","SV004",2022-01-12,"virtual"
"E02847","SV026",2022-01-12,"autogestion"
"E02890","SV038",2022-01-12,"presencial"
"E03075","SV005",2022-01-12,"virtual"
"E03149","SV021",2022-01-12,"autogestion"
"E03169","SV011",2022-01-12,"virtual"
"E03173","SV031",2022-01-12,"autogestion"
"E03221","SV003",2022-01-12,"virtual"
"E03261","SV024",2022-01-12,"autogestion"
"E03312","SV029",2022-01-12,"presencial"
"E03354","SV004",2022-01-12,"presencial"
"E03405","SV038",2022-01-12,"autogestion"
"E03429","SV015",2022-01-12,"virtual"
"E03442","SV013",2022-01-12,"presencial"
"E03538","SV011",2022-01-12,"virtual"
"E03539","SV031",2022-01-12,"virtual"
"E03650","SV015",2022-01-12,"autogestion"
"E03674","SV032",2022-01-12,"presencial"
"E03728","SV038",2022-01-12,"autogestion"
"E03753","SV034",2022-01-12,"autogestion"
"E03794","SV034",2022-01-12,"autogestion"
"E03800","SV006",2022-01-12,"virtual"
"E03863","SV038",2022-01-12,"presencial"
"E03888","SV013",2022-01-12,"presencial"
"E03894","SV031",2022-01-12,"presencial"
"E03901","SV037",2022-01-12,"presencial"
"E03985","SV031",2022-01-12,"autogestion"
"E04023","SV026",2022-01-12,"virtual"
"E04024","SV034",2022-01-12,"virtual"
"E04047","SV031",2022-01-12,"autogestion"
"E04060","SV016",2022-01-12,"virtual"
"E04113","SV006",2022-01-12,"autogestion"
"E04129","SV040",2022-01-12,"virtual"
"E04138","SV038",2022-01-12,"autogestion"
"E04162","SV013",2022-01-12,"autogestion"
"E04171","SV038",2022-01-12,"virtual"
"E04217","SV028",2022-01-12,"virtual"
"E04285","SV028",2022-01-12,"autogestion"
"E04359","SV011",2022-01-12,"autogestion"
"E04364","SV022",2022-01-12,"virtual"
"E04448","SV004",2022-01-12,"presencial"
"E04500","SV012",2022-01-12,"autogestion"
"E04582","SV031",2022-01-12,"virtual"
"E04621","SV024",2022-01-12,"virtual"
"E04621","SV024",2022-01-12,"virtual"
"E04675","SV039",2022-01-12,"presencial"
"E04883","SV028",2022-01-12,"virtual"
"E04892","SV029",2022-01-12,"autogestion"
"E04942","SV010",2022-01-12,"presencial"
"E04983","SV031",2022-01-12,"presencial"
"E00053","SV015",2022-01-13,"presencial"
"E00060","SV017",2022-01-13,"presencial"
"E00100","SV028",2022-01-13,"autogestion"
"E00131","SV017",2022-01-13,"presencial"
"E00151","SV024",2022-01-13,"autogestion"
"E00159","SV026",2022-01-13,"autogestion"
"E00312","SV039",2022-01-13,"virtual"
"E00345","SV029",2022-01-13,"autogestion"
"E00521","SV026",2022-01-13,"virtual"
"E00525","SV028",2022-01-13,"virtual"
"E00680","SV019",2022-01-13,"virtual"
"E00682","SV031",2022-01-13,"autogestion"
"E00780","SV005",2022-01-13,"virtual"
"E00882","SV015",2022-01-13,"virtual"
"E00930","SV031",2022-01-13,"presencial"
"E00946","SV020",2022-01-13,"virtual"
"E00947","SV024",2022-01-13,"autogestion"
"E01041","SV013",2022-01-13,"virtual"
"E01195","SV028",2022-01-13,"autogestion"
"E01195","SV028",2022-01-13,"virtual"
"E01263","SV004",2022-01-13,"virtual"
"E01299","SV022",2022-01-13,"virtual"
"E01332","SV038",2022-01-13,"presencial"
"E01379","SV029",2022-01-13,"virtual"
"E01385","SV040",2022-01-13,"autogestion"
"E01440","SV015",2022-01-13,"autogestion"
"E01485","SV031",2022-01-13,"autogestion"
"E01580","SV009",2022-01-13,"presencial"
"E01617","SV015",2022-01-13,"virtual"
"E01704","SV028",2022-01-13,"virtual"
"E01738","SV024",2022-01-13,"autogestion"
"E01771","SV034",2022-01-13,"presencial"
"E01887","SV012",2022-01-13,"presencial"
"E01938","SV001",2022-01-13,"virtual"
"E02011","SV040",2022-01-13,"presencial"
"E02077","SV034",2022-01-13,"autogestion"
"E02097","SV028",2022-01-13,"autogestion"
"E02100","SV024",2022-01-13,"autogestion"
"E02145","SV015",2022-01-13,"presencial"
"E02213","SV031",2022-01-13,"presencial"
"E02222","SV038",2022-01-13,"autogestion"
"E02374","SV040",2022-01-13,"virtual"
"E02388","SV040",2022-01-13,"presencial"
"E02424","SV003",2022-01-13,"virtual"
"E02430","SV028",2022-01-13,"virtual"
"E02447","SV031",2022-01-13,"virtual"
"E02479","SV015",2022-01-13,"virtual"
"E02593","SV015",2022-01-13,"presencial"
"E02602","SV024",2022-01-13,"presencial"
"E02621","SV029",2022-01-13,"virtual"
"E02643","SV016",2022-01-13,"autogestion"
"E02703","SV023",2022-01-13,"presencial"
